;;;;;;;;x;
False;Fastighetsbildning;AI2602;7.5;Mcs exam;Avancerad nivå
False;Fastighetsbildningsrätt;AI2507;7.5;COURSE_AI1518 Mcs exam;Avancerad nivå
False;Fastighetsbildningsrätt;AI282U;7.5;Basic;Avancerad nivå
False;Fastighetsförmedling, introduktion;HS1700;7.5;Basic;Grundnivå
False;Fastighetsrätt;AI1517;7.5;Basic;Grundnivå
False;Fastighetsteknik, historisk översikt;1F5404;7.5;Prof;Forskarnivå
False;Fastighetsutveckling och regelsystem;AI1518;7.5;COURSE_AI1525;Grundnivå
False;Fastighetsutveckling/Markexploatering;AI2513;7.5;Mcs;Avancerad nivå
False;Fastighetsvetenskap - forskningsfront, mindre kurs;1N5350;7.5;Prof;Forskarnivå
False;Företags- och fastighetsbeskattning;AI2114;7.5;COURSE_AI1142;Avancerad nivå
False;Hyres- och bostadsrätt;AI160V;7.5;Basic;Grundnivå
False;Hyres-, bostads- och arrenderätt;AI117U;7.5;x;Grundnivå
False;Hyres-, bostads- och arrenderätt;AI1521;7.5;x;Grundnivå
False;Hyres-, bostads- och arrenderätt;AI2519;7.5;Mcs;Avancerad nivå
False;Ideer om rättvisa vid ändrad markanvändning;1F5406;7.5;Prof;Forskarnivå
False;Individ- och bostadsbeskattning;AI1174;7.5;15 hp;Grundnivå
False;Infrastruktur - ansvar och finansiering;AI2518;7.5;Mcs;Avancerad nivå
False;Infrastrukturrätt - ansvar och finansiering;AI2515;7.5;Mcs;Avancerad nivå
False;Infrastrukturrätt - ansvar och finansiering;AI285U;7.5;Basic;Avancerad nivå
False;Infrastrukturrätt - planering och prövning;AI2510;7.5;Mcs;Avancerad nivå
False;Infrastrukturrätt - planering och prövning;AI284U;7.5;Basic;Avancerad nivå
False;Intrångsvärdering;AI2516;7.5;Basic;Avancerad nivå
False;Juridisk översiktskurs;AI1550;15.0;Basic;Grundnivå
False;Juridisk översiktskurs;HS1713;15.0;Basic;Grundnivå
False;Komparativ fastighetsrätt;AI2605;7.5;Bcs exam;Avancerad nivå
False;Kontrakt inom kommersiella fastigheter;AI123U;7.5;x;Grundnivå
False;Kredit- och obeståndsrätt;AI1512;7.5;x;Grundnivå
False;Kvalitativa metoder i vetenskapliga avhandlingar;1F5412;7.5;Prof;Forskarnivå
False;Kvalitativa metoder inom samhällsbyggnadsområdet;AI3101;4.0;Prof;Forskarnivå
False;Markexploatering;AI116U;7.5;Basic;Grundnivå
False;Markexploatering;AI1524;7.5;COURSE_AI1520 COURSE_AI1525 COURSE_AI1519 COURSE_AI1518;Grundnivå
False;Markexploatering;AI2502;15.0;20 hp;Avancerad nivå
False;Markexploatering;AI2517;7.5;Mcs exam;Avancerad nivå
False;Markexploatering;AI2604;7.5;Mcs exam;Avancerad nivå
False;Markexploatering I;AI2501;7.5;20 hp;Avancerad nivå
False;Markrättigheter;AI2414;7.5;x;Avancerad nivå
False;Markrättigheter;AI2514;7.5;Mcs exam;Avancerad nivå
False;Markrättigheter i ett dynamiskt perspektiv, I;AI2606;7.5;Mcs exam;Avancerad nivå
False;Markrättigheter i ett dynamiskt perspektiv, II;AI2608;7.5;Mcs exam;Avancerad nivå
False;Markåtkomst och ersättning;AI1523;7.5;COURSE_AI1520 COURSE_AI1519;Grundnivå
False;Markåtkomst och ersättning;AI2508;7.5;Mcs exam;Avancerad nivå
False;Markåtkomst och ersättning;AI2607;7.5;COURSE_AI2513;Avancerad nivå
False;Markåtkomst och ersättning;AI283U;7.5;Basic;Avancerad nivå
False;Offentliga spelregler och fastighetsutveckling /Uppdragsutbildning/;AI252U;6.0;Basic;Avancerad nivå
False;Organisation och incitament ur ett nationalekonomiskt perspektiv- introduktionskurs;AI3102;7.5;Prof;Forskarnivå
False;Plan-, bygg- och miljörätt;AI1501;6.0;COURSE_AI1137;Grundnivå
False;Plan-, bygg- och miljörätt vid fastighetsutveckling;AI1520;7.5;COURSE_AI1519 COURSE_AI1550 COURSE_AI1127;Grundnivå
False;Plangenomförande;AI2511;7.5;COURSE_AI2513;Avancerad nivå
False;Rättsekonomi för markanvändning;AI2505;7.5;COURSE_AI2511 COURSE_AI2507;Avancerad nivå
False;Rättsvetenskap;AI1515;7.5;Basic;Grundnivå
False;Samhällsbyggandets regelsystem;AI1525;7.5;COURSE_AI1527 COURSE_AG1136;Grundnivå
False;Samhällsbyggnadsprocessen;AI1527;13.5;Basic;Grundnivå
False;Samhällsbyggnadsprocessen, mindre kurs;AI1531;7.5;1 års;Grundnivå
False;Speciell fastighetsrätt;AI1519;7.5;Basic;Grundnivå
False;Teoretiska grundvalar för fastighetsindelning;1F5408;7.5;Prof;Forskarnivå
False;Tillämpad avtalsrätt;AI1514;7.5;COURSE_AI1510 COURSE_AI1511 COURSE_AI1551 COURSE_AI1509 15 hp;Grundnivå
False;Tillämpad forskningsmetodik inom fastighetsteknik;1F5409;7.5;Prof;Forskarnivå
False;Tillämpad forskningsmetodik inom rättsvetenskap;1F5416;7.5;Prof;Forskarnivå
False;Avancerad beslutsteori;AK3121;7.5;Dr;Forskarnivå
False;Beslutsteori;1N5117;7.5;Dr;Forskarnivå
False;Beslutsteori;AK2014;7.5;20 hp;Avancerad nivå
False;Bioteknologins etik;AK2008;7.5;120 hp;Avancerad nivå
False;Den hållbara forskaren;AK3127;2.0;Prof;Forskarnivå
True;Den uthållige forskaren;AK3015;2.0;Prof;Forskarnivå
False;En vetenskapsmetodologisk tillämpning;AK2037;3.0;x;Avancerad nivå
False;Estetik och teknik;AK2010;7.5;120 hp;Avancerad nivå
False;Etik i teknisk verksamhet och forskning;AK3119;3.0;Dr;Forskarnivå
False;Examensarbete inom filosofi, avancerad nivå;AK201X;30.0;x;Avancerad nivå
False;Examensarbete inom filosofi, avancerad nivå;AK203X;30.0;Exam;Avancerad nivå
False;Examensarbete inom filosofi, avancerad nivå;AK204X;30.0;Exam;Avancerad nivå
False;Examensarbete inom filosofi, avancerad nivå;AK205X;15.0;Exam;Avancerad nivå
False;Examensarbete inom filosofi, avancerad nivå;AK206X;15.0;30 hp;Avancerad nivå
False;Examensarbete inom filosofi, grundnivå;AK106X;15.0;120 hp;Grundnivå
False;Examensarbete inom filosofi, grundnivå;AK107X;15.0;120 hp;Grundnivå
False;Examensarbete inom risk och säkerhet, avancerad nivå;AK202X;30.0;x;Avancerad nivå
False;Examensarbete inom risk och säkerhet, avancerad nivå;AK207X;30.0;Exam;Avancerad nivå
False;Examensarbete inom risk och säkerhet, grundnivå;AK108X;15.0;120 hp;Grundnivå
False;Examensarbete inom risk och säkerhet, grundnivå;AK109X;15.0;120 hp;Grundnivå
False;Filosofiska originaltexter;1N5102;12.0;Prof;Forskarnivå
False;Filosofiska originaltexter 4.5hp;AK3117;4.5;Prof;Forskarnivå
False;Filosofiska originaltexter, 7.5hp;AK3116;7.5;Prof;Forskarnivå
False;Fortsättningskurs i forskningsetik;1N5119;4.5;Prof;Forskarnivå
False;Fortsättningskurs i forskningsetik;AK2018;4.5;20 hp;Avancerad nivå
False;God och dålig vetenskap;AK2002;7.5;120 hp;Avancerad nivå
False;Individual fördjupningsuppgift i filosofi;AK2012;7.5;x;Avancerad nivå
False;Individuell läskurs i filosofi 10.5hp;AK3115;10.5;Prof;Forskarnivå
False;Individuell läskurs i filosofi 3hp A;AK3106;3.0;Prof;Forskarnivå
False;Individuell läskurs i filosofi 3hp B;AK3107;3.0;Prof;Forskarnivå
False;Individuell läskurs i filosofi 4.5hp A;AK3108;4.5;Prof;Forskarnivå
False;Individuell läskurs i filosofi 4.5hp B;AK3109;4.5;Prof;Forskarnivå
False;Individuell läskurs i filosofi 7.5hp A;AK3110;7.5;Prof;Forskarnivå
False;Individuell läskurs i filosofi 7.5hp B;AK3111;7.5;Prof;Forskarnivå
False;Individuell läskurs i filosofi 7.5hp C;AK3112;7.5;Prof;Forskarnivå
False;Individuell läskurs i filosofi 7.5hp D;AK3113;7.5;Prof;Forskarnivå
False;Individuell läskurs i filosofi 7.5hp E;AK3114;7.5;Prof;Forskarnivå
False;Intro till vetenskapsteori och forskningsmetodik, samhällsvetenskap;1N5112;4.5;Prof;Forskarnivå
False;Introduktion till vetenskapsteori och forskningsmetodik, teknik och naturvetenskaplig inriktning;AK3024;4.5;Prof;Forskarnivå
False;Introduktionskurs i forskningsetik;1N5115;3.0;Prof;Forskarnivå
False;Introduktionskurs i forskningsetik;AK2017;3.0;20 hp;Avancerad nivå
False;John Stuart mills politiska filosofi;AK3013;7.5;x;Forskarnivå
False;Kompletterande kurs i vetenskapsteori och forskningsmetodik;AK3012;3.0;Dr;Forskarnivå
True;Matematiken och verkligheten;AK2001;7.5;20 hp;Avancerad nivå
False;Matematiska grundvalsfrågor;AK2021;7.5;20 hp;Avancerad nivå
False;Miljöfilosofi;AK3010;7.5;Dr;Forskarnivå
False;Populärvetenskaplig framställning;1N5105;3.0;Prof;Forskarnivå
False;Risk- och säkerhetsanalys i byggandet;AK2023;7.5;3 års;Avancerad nivå
False;Riskfilosofi;AK2004;7.5;120 hp;Avancerad nivå
False;Seminariedeltagande i filosofi, del 1;AK3006;7.5;Dr;Forskarnivå
False;Seminariedeltagande i filosofi, del 2;AK3007;7.5;x;Forskarnivå
False;Seminariedeltagande i risk och säkerhet, del 2;AK3009;7.5;x;Forskarnivå
False;Teknik och etik;AK2003;7.5;120 hp;Avancerad nivå
False;Teknik och etik;AK2011;7.5;120 hp;Avancerad nivå
False;Teknikvetenskapernas filosofi;1N5103;7.5;Prof;Forskarnivå
False;Vetenskapsteori och forskningsmetodik - mindre kurs;AK3014;3.0;x;Forskarnivå
False;Vetenskapsteori och forskningsmetodik för lärare;AK2055;4.0;3 års;Avancerad nivå
False;Vetenskapsteori och forskningsmetodik, samhällsvetenskap;1N5114;7.5;Prof;Forskarnivå
False;Vetenskapsteori och forskningsmetodik, teknik- och naturvetenskaplig inriktning;1N5113;7.5;Prof;Forskarnivå
False;Vetenskapsteori och vetenskaplig metodik (beräkningsvetenskap);AK2034;4.5;180 hp;Avancerad nivå
False;Vetenskapsteori och vetenskaplig metodik (naturvetenskap);AK2030;4.5;120 hp;Avancerad nivå
False;Vetenskapsteori och vetenskaplig metodik (samhällsvetenskap);AK2032;4.5;180 hp;Avancerad nivå
False;Vetenskapsteori och vetenskaplig metodik med tillämpningar (beräkningsvetenskap);AK2040;7.5;180 hp;Avancerad nivå
False;Vetenskapsteori och vetenskaplig metodik med tillämpningar (medicinsk etik);AK2050;6.0;180 hp;Avancerad nivå
False;Vetenskapsteori och vetenskaplig metodik med tillämpningar (naturvetenskap);AK2036;7.5;180 hp;Avancerad nivå
False;Vetenskapsteori och vetenskaplig metodik med tillämpningar (samhällsvetenskap);AK2038;7.5;180 hp;Avancerad nivå
False;Advanced Theory of Errors;AH2917;7.5;x;Avancerad nivå
False;Analys av mätdata;AH1813;7.5;x;Grundnivå
False;Atmosfäriska effekter på GNSS signaler;AG5123;7.5;COURSE_AG5130;Forskarnivå
False;Deformationsanalys med GPS-teknik;AH2919;7.5;x;Avancerad nivå
False;Examensarbete inom geodesi, avancerad nivå;AG293X;30.0;Exam;Avancerad nivå
False;Examensarbete inom geodesi, avancerad nivå;AH292X;30.0;Basic;Avancerad nivå
False;Examensarbete inom samhällsbyggnad, grundnivå;AG131X;15.0;Exam;Grundnivå
False;Examensarbete inom samhällsbyggnad, grundnivå;AG181X;15.0;Exam;Grundnivå
False;Felteori;AG5129;7.5;COURSE_SF1906 COURSE_SF1672;Forskarnivå
False;Felteori;AH2921;6.0;x;Avancerad nivå
False;Felteori högre kurs;AG5126;7.5;x;Forskarnivå
False;Fysikalisk geodesi;1E5007;7.5;Basic;Forskarnivå
False;Fysikalisk geodesi, högre kurs;1E5008;15.0;COURSE_1E5007 och COURSE_AG5129;Forskarnivå
False;Geodata-kvalitet;AG2925;3.0;Basic;Avancerad nivå
False;Geodatakvalitet och felteori;AG2927;7.5;COURSE_SF1906 COURSE_SF1672;Avancerad nivå
False;Geodesi högre kurs;AG5128;15.0;COURSE_AG5129;Forskarnivå
False;Geodetisk mätningsteknik;AG1818;6.0;Basic;Grundnivå
False;Geodetisk mätningsteknik I;AH1812;7.5;Basic;Grundnivå
False;Geodetisk mätningsteknik II;AH1811;10.5;COURSE_SF1906;Grundnivå
False;Geodetisk mätningsteknik II;AH1816;9.0;Basic;Grundnivå
False;Geodetiska referenssystem;AG3200;7.5;COURSE_AG5129 COURSE_1E5007;Forskarnivå
False;Geodynamik;AG5125;7.5;x;Forskarnivå
False;Globala satellitnavigeringssystem (GNSS);AH2923;7.5;Basic;Avancerad nivå
False;GPS och bildbaserad mätning;AG1819;6.0;Basic;Grundnivå
False;Ingenjörsgeodesi;AH2924;7.5;Bcs exam;Avancerad nivå
False;Integrated Navigation;AH2916;7.5;x;Avancerad nivå
False;Introduktion till GPS;AH1815;7.5;Basic;Grundnivå
False;Introduktion till GPS-teknik;AH181V;7.5;x;Grundnivå
False;Kartprojektioner;AH2911;7.5;x;Avancerad nivå
False;Kartprojektioner och referenssystem;AG1817;6.0;COURSE_AH1816;Grundnivå
False;Kartprojektioner och referenssystem;AG2926;7.5;COURSE_AG1818;Avancerad nivå
False;Kartprojektioner och referenssystem;AH2922;9.0;Bcs;Avancerad nivå
False;Laserskanning;AH2915;7.5;COURSE_AG2925;Avancerad nivå
False;Net optimering och deformationsmonitorering;AG5124;7.5;x;Forskarnivå
False;Physical Geodesy;AH2914;7.5;Bcs exam;Avancerad nivå
False;Reference Systems;AH2912;7.5;x;Avancerad nivå
False;Satellit gravimetri;AG5127;7.5;x;Forskarnivå
False;Satellitbaserad positionering;AG5130;7.5;x;Forskarnivå
False;Satellite Gravimetry;AH2918;7.5;x;Avancerad nivå
False;Satellitpositionering med GPS;AH2913;7.5;x;Avancerad nivå
False;Tröghetsnavigering och Kalman filtrering;AG5131;7.5;COURSE_AG5129;Forskarnivå
False;A Geo IT Project;AG2424;15.0;x;Avancerad nivå
False;Algoritmer och beräkningsmetoder inom GIS;AG3102;7.5;Mcs exam;Forskarnivå
False;Avancerad fjärranalys;AG2416;7.5;Basic;Avancerad nivå
False;Avancerad webbpublicering av kartor;AG1313;7.5;Basic;Grundnivå
False;Digital bildbehandling och tillämpningar;AG2413;7.5;COURSE_AG1321;Avancerad nivå
False;Digital fotogrammetri;AG2423;7.5;x;Avancerad nivå
False;Ett GIS-projekt;AG2421;7.5;COURSE_AG1323 COURSE_AG2412 COURSE_AG2414;Avancerad nivå
False;Examensarbete inom geoinformatik, avancerad nivå;AG242X;30.0;Basic;Avancerad nivå
False;Examensarbete inom geoinformatik, avancerad nivå;AG243X;30.0;Exam;Avancerad nivå
False;Examensarbete inom samhällsbyggnad, grundnivå;AG132X;15.0;Exam;Grundnivå
False;Examensarbete inom samhällsbyggnad, grundnivå;AG134X;15.0;Exam;Grundnivå
False;Fastighetsinformationsteknik;AG1421;7.5;Basic;Grundnivå
False;Fjärranalysteknik;AG1321;7.5;COURSE_AG1311;Grundnivå
False;Fotogrammetri;AG1322;9.0;COURSE_AH1811;Grundnivå
False;Fotogrammetri och fjärranalys;AG1324;9.0;Basic;Grundnivå
False;Geovisualisation;AG2412;7.5;Basic;Avancerad nivå
False;Geovisualisering;AG2429;6.0;Basic;Avancerad nivå
False;GIS Architecture and Algorithms;AG2411;7.5;Basic;Avancerad nivå
False;GIS för samhällsbyggnad;AG1323;7.5;Basic;Grundnivå
False;GIS och mätningsteknik;AG1314;7.5;Basic;Grundnivå
False;Grafiska informationssystem;AG1311;7.5;Basic;Grundnivå
False;Introduktion till webbpublicering av kartor;AG1312;7.5;Basic;Grundnivå
False;Mass Valuation with GIS;AG2420;7.5;COURSE_AI2101;Avancerad nivå
False;Mobile GIS;AG2426;7.5;COURSE_AG2411;Avancerad nivå
False;Nätverksanalys;AG3103;7.5;Mcs exam;Forskarnivå
False;Rumslig analys;AG2414;7.5;Basic;Avancerad nivå
False;Rumslig informationsutvinning;AG3104;7.5;x;Forskarnivå
False;Rumsliga databaser;AG2425;7.5;COURSE_AG2429 COURSE_AG2412;Avancerad nivå
False;Seminariedeltagande i avancerad fjärranalys;AG3100;7.5;COURSE_AG1321;Forskarnivå
False;Seminariedeltagande i avancerad GIScience;AG3101;7.5;Mcs exam;Forskarnivå
False;Spatial Planning with GIS;AG2422;7.5;Bcs;Avancerad nivå
False;Web-GIS;AG2415;7.5;COURSE_AG2411;Avancerad nivå
False;Webb- och mobil-GIS;AG2417;7.5;COURSE_AG2425;Avancerad nivå
True;Allmän teknikhistoria;4K5402;15.0;Prof;Forskarnivå
False;Artificialitet, natur och naturlighet;AK3122;7.5;Prof;Forskarnivå
False;Att kommunicera forskning;1N5504;7.5;Prof;Forskarnivå
False;Att visualisera världen - att förstå vår miljö;AK3118;4.0;Prof;Forskarnivå
False;Det hållbara samhället: en multidisciplinär analys;AK2206;7.5;x;Avancerad nivå
False;Energi och geopolitik;AK2201;7.5;180 hp;Avancerad nivå
False;Energi och geopolitik;AK3102;7.5;Prof;Forskarnivå
False;Energisystem i samhället;AK2207;7.5;COURSE_MJ1145;Avancerad nivå
False;Energisystem i samhället;AK2209;6.0;COURSE_MJ1145;Avancerad nivå
False;Examensarbete i historiska studier, grundnivå;AK121X;15.0;Exam;Grundnivå
False;Examensarbete inom historiska studier av teknik, vetenskap och miljö, avancerad nivå;AK222X;30.0;Exam;Avancerad nivå
False;Examensarbete inom historiska studier av teknik, vetenskap och miljö, grundnivå;AK123X;15.0;Exam;Grundnivå
False;Examensarbete inom teknikhistoria, avancerad nivå;AK221X;30.0;COURSE_AK1202;Avancerad nivå
False;Genus och teknik;AK2202;7.5;180 hp;Avancerad nivå
False;Individuell läskurs i teknikhistoria;AK3125;7.5;Prof;Forskarnivå
False;Industrihistoria - Samhällets omvandling;AK1203;7.5;x;Grundnivå
False;Industrins historia och samtidens arkeologi;AK222V;15.0;Basic;Avancerad nivå
False;Infrasystemens historia och framtid;AK2208;6.0;x;Avancerad nivå
False;Innovationsprocesser;AK2205;7.5;x;Avancerad nivå
False;Innovationsprocesser-introduktionskurs i ingenjörsarbete;AK1201;6.0;x;Grundnivå
False;Introduktion till forskningsprocessen;1N5503;7.5;Prof;Forskarnivå
False;Jämförande miljöhistoriska studier av storskaliga teknologier under nittonhundratalet;AK3120;7.5;Prof;Forskarnivå
False;Media mellan teknik och kultur;AK1207;6.0;Basic;Grundnivå
False;Media mellan teknik och kultur;AK2203;7.5;120 hp;Avancerad nivå
False;Metod och etik i arktisk tvärvetenskaplig forskning;AK3126;3.0;Dr;Forskarnivå
False;Miljö och samhälle i ett föränderligt arktis;AK1214;10.0;Basic;Grundnivå
False;Miljö och samhälle i ett föränderligt arktis:introduktion;AK1215;2.0;Basic;Grundnivå
False;Miljöhistoria;AK1204;7.5;Basic;Grundnivå
False;Miljöns humaniora;AK3123;7.5;Prof;Forskarnivå
True;Minnenas och arvens geografi: Kultur, miljö och bevarande i globaliseringens tidearv;AK3017;5.0;x;Forskarnivå
False;Organisationsteori och historiska studier av teknik, vetenskap och institutioner;AK3016;7.5;Prof;Forskarnivå
False;Perspektiv på vetenskap, teknik och landskap i tid och rum;AK3101;15.0;Prof;Forskarnivå
False;Politisk ekologi;AK2210;7.5;180 hp;Avancerad nivå
False;Politisk ekologi;AK3124;7.5;Prof;Forskarnivå
False;Preparandkurs för utbytesstudenter;AK1206;4.5;x;Grundnivå
False;Samhälle, kultur och industri i Sverige ur ett historiskt perspektiv;AK1213;7.5;Basic;Grundnivå
False;Science Goes Fiction: Science Fiction, film och tekniska framtider ur ett historiskt perspektiv;AK1205;7.5;Basic;Grundnivå
False;Skrivarkurs för doktorander;AK3105;3.0;x;Forskarnivå
False;Studera utomlands;AK1209;6.0;x;Grundnivå
False;Swedish Society, Culture and Industry in Historical Perspective;AG1212;6.0;x;Grundnivå
False;Swedish Society, Culture and Industry in Historical Perspective;AK1210;6.0;x;Grundnivå
False;Sätt att vandra:att känna och lära känna urbana landskap;AK2211;3.5;3 års;Avancerad nivå
False;Teknik- och vetenskapshistoria;AK1202;7.5;Basic;Grundnivå
False;Teknik och genus - Historiska och samhällsvetenskapliga perspektiv;AK1211;6.0;x;Grundnivå
False;Teknikens källor - fortsättningskurs i teknikhistoria;AK2212;6.0;x;Avancerad nivå
False;Teknikhistorisk fördjupningskurs, litteraturstudium;AK2214;4.5;x;Avancerad nivå
False;Teknikhistorisk fördjupningskurs, uppsats;AK2213;7.5;x;Avancerad nivå
False;Teori och metod i historisk forskning, del 1;AK3103;7.5;Prof;Forskarnivå
False;Teori och metod i historisk forskning, del 2;AK3104;7.5;Prof;Forskarnivå
True;Urban Ekologi - som vetenskap, kultur och makt;AK3019;4.0;Dr;Forskarnivå
False; "Smart Cities" och klimatåtgärder- projektbaserad;MJ2685;7.5;COURSE_MJ1502;Avancerad nivå
False; "Smart Cities" och klimatåtgärder, större kurs - projektbaserad;MJ2686;9.0;COURSE_MJ1502;Avancerad nivå
True;Applied Hydrology;AE2602;7.5;180 hp;Avancerad nivå
False;Avfallshantering;AL2130;7.5;COURSE_MJ2620 COURSE_MJ2621 COURSE_MJ2623 COURSE_MJ2626 COURSE_MJ2640 COURSE_MJ2611 COURSE_MJ2627 COURSE_MJ2628 150 hp;Avancerad nivå
True;Avfallshantering, fortsättningskurs;MJ2630;6.0;COURSE_MJ2620 COURSE_MJ2621 COURSE_MJ2623 COURSE_MJ2626 COURSE_MJ2640 COURSE_MJ2611 COURSE_MJ2627 COURSE_MJ2628;Avancerad nivå
False;Bebyggelsens miljöpåverkan;AG2806;7.5;3 års;Avancerad nivå
False;Biologi;MJ2654;6.0;x;Avancerad nivå
False;Cleaner Production;AL2140;7.5;COURSE_MJ1502 120 hp;Avancerad nivå
False;Cleaner Production;MJ2640;6.0;COURSE_MJ1502 COURSE_MJ1500 COURSE_MJ2611 120 hp;Avancerad nivå
False;Cleaner Production II;MJ2641;6.0;COURSE_MJ2640 COURSE_MJ2620 COURSE_MJ2626 COURSE_MJ2623 COURSE_MJ2621;Avancerad nivå
False;Cleaner Production och industriell miljöskyddsteknik;AL2143;7.5;COURSE_MJ1502 120 hp;Avancerad nivå
False;Den globale ingenjören - att arbeta internationellt;AE1706;7.5;Basic;Grundnivå
False;Dricksvattenteknik- från grundvatten till hälsosamt kranvatten;AE1709;7.5;x;Grundnivå
False;Dricksvattenteknik - från grundvatten till hälsosamt kranvatten;AE178V;7.5;Basic;Grundnivå
False;Dynamics of Environmental Systems;AE2202;7.5;180 hp;Avancerad nivå
False;Ecosystem Support and Environmental Justice;AG2803;7.5;3 års;Avancerad nivå
False;Efterbehandling av förorenade områden;AE216V;9.0;x;Avancerad nivå
False;Ekologi och Miljöeffekter;MJ1508;7.5;Basic;Grundnivå
False;Ekologi, fortsättningskurs;MJ2651;6.0;COURSE_MJ1502 COURSE_3c1330 120 hp;Avancerad nivå
False;Ekologisk ekonomi;AL2190;7.5;COURSE_MJ1502 COURSE_MJ2611 COURSE_MJ2651 COURSE_MJ2652 150 hp;Avancerad nivå
False;Ekologisk ekonomi;MJ2694;6.0;COURSE_MJ1502 COURSE_MJ2611 COURSE_MJ2651 COURSE_MJ2652 150 hp;Avancerad nivå
False;Ekologisk ekonomi, avancerad kurs;MJ2696;6.0;COURSE_MJ1502 COURSE_MJ2611 COURSE_MJ2651 COURSE_MJ2652 150 hp;Avancerad nivå
False;Ekoteknik;AE219V;7.5;Basic;Avancerad nivå
False;Energi, klimat och miljö;AG1808;9.0;Bcs exam;Grundnivå
True;Engineering Hydrology and Climate;AE2608;7.5;3 års;Avancerad nivå
True;Environmental Aquatic Chemistry;AE2103;7.5;180 hp;Avancerad nivå
True;Environmental Dynamics/Chemical Processes;AE2101;7.5;180 hp;Avancerad nivå
False;Environmental Systems Analysis;3C5306;7.5;Prof;Forskarnivå
False;EU:s ramdirektiv för vatten;AE275V;7.5;x;Avancerad nivå
False;Examensarbete i energi och miljö, grundnivå;MJ153X;15.0;120 hp;Grundnivå
False;Examensarbete i Energi och Miljö, grundnivå;AL127X;15.0;120 hp;Grundnivå
False;Examensarbete i teknik och hållbar utveckling, grundnivå;MJ154X;15.0;COURSE_MJ2611 120 hp;Grundnivå
False;Examensarbete inom design och produktframtagning, grundnivå;MJ151X;15.0;COURSE_MJ2611 120 hp;Grundnivå
False;Examensarbete inom Energi och Miljö, grundnivå;AL125X;15.0;120 hp;Grundnivå
False;Examensarbete inom grundvattenkemi, avancerad nivå;AE211X;30.0;Exam;Avancerad nivå
False;Examensarbete inom industriell ekologi, avancerad nivå;AL227X;30.0;Exam;Avancerad nivå
False;Examensarbete inom industriell ekologi, avancerad nivå;MJ272X;15.0;Exam;Avancerad nivå
False;Examensarbete inom industriell ekologi, avancerad nivå;MJ273X;30.0;Exam;Avancerad nivå
False;Examensarbete inom industriellt miljöskydd, avancerad nivå;MJ271X;30.0;x;Avancerad nivå
False;Examensarbete inom mark- och vattenresurslära, avancerad nivå;AE212X;30.0;Exam;Avancerad nivå
False;Examensarbete inom maskinteknik, grundnivå;MJ150X;15.0;COURSE_MJ2611 120 hp;Grundnivå
False;Examensarbete inom materialdesign, grundnivå;MJ152X;15.0;COURSE_MJ2611 120 hp;Grundnivå
False;Examensarbete inom miljöbedömning, avancerad nivå;AE251X;30.0;Exam;Avancerad nivå
False;Examensarbete inom miljöskyddsteknik, avancerad nivå;MJ270X;30.0;x;Avancerad nivå
False;Examensarbete inom miljöstrategisk analys, avancerad nivå;AG280X;30.0;Exam;Avancerad nivå
False;Examensarbete inom miljöteknik och hållbar infrastruktur, avancerad nivå;AL230X;30.0;Exam;Avancerad nivå
False;Examensarbete inom miljöteknik, avancerad nivå;AL231X;30.0;Exam;Avancerad nivå
False;Examensarbete inom samhällsbyggnad, grundnivå;AE100X;15.0;Exam;Grundnivå
False;Examensarbete inom samhällsbyggnad, grundnivå;AL130X;15.0;Exam;Grundnivå
False;Examensarbete inom strategier för hållbar utveckling, avancerad nivå;AL250X;30.0;240 hp;Avancerad nivå
False;Examensarbete inom teknik och hållbar utveckling, grundnivå;AL126X;15.0;120 hp;Grundnivå
False;Examensarbete inom teknisk geologi, avancerad nivå;AE241X;30.0;Exam;Avancerad nivå
False;Examensarbete inom VA och avfall, avancerad nivå;AE230X;30.0;Exam;Avancerad nivå
False;Examensarbete inom vattenbyggnad, avancerad nivå;AE261X;30.0;Exam;Avancerad nivå
False;Examensarbete inom vattenbyggnad, avancerad nivå;AF283X;30.0;Exam;Avancerad nivå
False;Examensarbete inom vattenbyggnad, grundnivå;AF182X;15.0;Exam;Grundnivå
False;Examensarbete inom vattenvårdsteknik, avancerad nivå;AE221X;30.0;Exam;Avancerad nivå
False;Forskningsansökningar;AE3014;1.5;x;Forskarnivå
False;publicering, presentationsteknik och kritisk granskning, del 2 för doktorsexamen;AE3007;3.0;Dr;Forskarnivå
False;Forskningsmetod;AE2406;3.0;x;Avancerad nivå
False;Forskningsmetodik och vetenskapsteori;MJ2673;7.5;150 hp;Avancerad nivå
False;Forskningsmetodik och vetenskapsteori;MJ3748;7.5;Prof;Forskarnivå
False;Framtidsstudier for hållbar utveckling;AG3206;7.5;Prof;Forskarnivå
False;Futures Studies and Forecasts;AG2171;7.5;Bcs;Avancerad nivå
False;Fysik, Kemi, Energi och Miljö;MJ1530;15.0;Basic;Grundnivå
False;Förberedande kurs i miljöfysik;AE1201;7.5;Basic;Grundnivå
False;Föroreningars markkemi;AE214V;7.5;x;Avancerad nivå
False;Förvaltning av mark- och vattenresurser;AE2707;7.5;Bcs exam;Avancerad nivå
False;Genusfrågor i utvecklingsländer;AE111V;7.5;Basic;Grundnivå
False;Geoenergi;AE1107;7.5;COURSE_AE1102;Grundnivå
False;Geokemisk modellering med tillämpningar;AE215V;6.0;x;Avancerad nivå
